scenario,seed,variable,domain,lag_basis_type,lag_basis_count,amplitude_basis_count,epsilon_lag,epsilon_amplitude,epsilon_amplitude_given_lag,epsilon_lag_given_amplitude,epsilon_joint,operator_error,sigma1_truth,sigma2_truth,sigma3_truth,truth_tail_energy,truth_sigma2_sigma1,operator_error_over_sigma2,operator_error_over_gap,truth_rank_class
AR-S2,1,1,fit,cubic_bspline,32,24,0.014346672953089544,1.1213674065591503e-14,1.121393467726143e-14,0.014346672953089544,0.014346672953089558,0.002105847178418627,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,9483892568025.34,9483892568025.34,rank1
AR-S2,1,1,fit,cubic_bspline,40,24,0.0038478646957596,1.1213674065591503e-14,1.1214909366255437e-14,0.0038478646957596,0.0038478646957596356,0.000564800984799552,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,2543637504681.7515,2543637504681.7515,rank1
AR-S2,1,1,fit,cubic_bspline,48,24,0.0012551015671771893,1.1213674065591503e-14,1.121663932981828e-14,0.0012551015671771895,0.0012551015671772032,0.00018422752804856608,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,829687026670.9098,829687026670.9098,rank1
AR-S2,1,1,fit,discrete_identity,64,24,0.0,1.1213674065591503e-14,1.1213674065591503e-14,0.0,1.1219879251782862e-14,1.6458759959816932e-15,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,7.412366522201197,7.412366522201197,rank1
AR-S2,1,1,fit,cubic_bspline,32,28,0.014346672953089544,1.2314488516953159e-14,1.2314777159819445e-14,0.01434667295308955,0.01434667295308955,0.002105847178418626,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,9483892568025.334,9483892568025.334,rank1
AR-S2,1,1,fit,cubic_bspline,40,28,0.0038478646957596,1.2314488516953159e-14,1.2317128633164991e-14,0.0038478646957596013,0.003847864695759619,0.0005648009847995496,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,2543637504681.7407,2543637504681.7407,rank1
AR-S2,1,1,fit,cubic_bspline,48,28,0.0012551015671771893,1.2314488516953159e-14,1.231672195436548e-14,0.00125510156717719,0.0012551015671771835,0.00018422752804856312,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,829687026670.8965,829687026670.8965,rank1
AR-S2,1,1,fit,discrete_identity,64,28,0.0,1.2314488516953159e-14,1.2314488516953159e-14,0.0,1.2314736633885496e-14,1.806696325977813e-15,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,8.136636900445323,8.136636900445323,rank1
AR-S2,1,1,fit,cubic_bspline,32,32,0.014346672953089544,4.24725219718015e-15,4.250852645901527e-15,0.014346672953089555,0.014346672953089567,0.002105847178418629,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,9483892568025.348,9483892568025.348,rank1
AR-S2,1,1,fit,cubic_bspline,40,32,0.0038478646957596,4.24725219718015e-15,4.2531462767783946e-15,0.003847864695759603,0.003847864695759624,0.0005648009847995502,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,2543637504681.7437,2543637504681.7437,rank1
AR-S2,1,1,fit,cubic_bspline,48,32,0.0012551015671771893,4.24725219718015e-15,4.252426990048321e-15,0.0012551015671771904,0.0012551015671771906,0.0001842275280485642,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,829687026670.9014,829687026670.9014,rank1
AR-S2,1,1,fit,discrete_identity,64,32,0.0,4.24725219718015e-15,4.24725219718015e-15,0.0,4.2643817005928635e-15,6.231630249759292e-16,0.14678296391813495,2.6664449966397488e-17,5.073768576336953e-18,1.9226360864225504e-16,1.8165902400818814e-16,2.806476767072666,2.806476767072666,rank1
AR-S2,1,2,core,cubic_bspline,32,24,0.017100328031283866,0.0001161036806062945,0.00011608670377522022,0.01710032791602711,0.017100722057863685,0.00038279023931891125,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,1723933979157.7117,1723933979157.7117,rank1
AR-S2,1,2,core,cubic_bspline,40,24,0.003679216279270878,0.0001161036806062945,0.00011610289477721563,0.0036792162544728433,0.00368104771930866,8.235912653141202e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,370912531557.4267,370912531557.4267,rank1
AR-S2,1,2,core,cubic_bspline,48,24,0.0015119474805475109,0.0001161036806062945,0.00011610354790057437,0.001511947470356937,0.0015163987660800381,3.3844890979902084e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,152423838405.4821,152423838405.4821,rank1
AR-S2,1,2,core,discrete_identity,64,24,0.0,0.0001161036806062945,0.0001161036806062945,0.0,0.00011610368060630554,2.5989767917769954e-06,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,11704750910.991444,11704750910.991444,rank1
AR-S2,1,2,core,cubic_bspline,32,28,0.017100328031283866,5.553664780974712e-05,5.55285271689287e-05,0.01710032800491242,0.017100418187718174,0.00038279023931879914,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,1723933979157.2068,1723933979157.2068,rank1
AR-S2,1,2,core,cubic_bspline,40,28,0.003679216279270878,5.553664780974712e-05,5.553627191888773e-05,0.0036792162735969362,0.0036796354041060196,8.235912653088758e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,370912531555.0648,370912531555.0648,rank1
AR-S2,1,2,core,cubic_bspline,48,28,0.0015119474805475109,5.553664780974712e-05,5.553658433173995e-05,0.0015119474782158456,0.0015129671166727945,3.3844890978619405e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,152423838399.7054,152423838399.7054,rank1
AR-S2,1,2,core,discrete_identity,64,28,0.0,5.553664780974712e-05,5.553664780974712e-05,0.0,5.553664780974195e-05,1.2431859007127218e-06,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,5598811559.202068,5598811559.202068,rank1
AR-S2,1,2,core,cubic_bspline,32,32,0.017100328031283866,2.9934045026521786e-05,2.9929668031547283e-05,0.017100328023528923,0.017100354223306035,0.00038279023931879285,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,1723933979157.1785,1723933979157.1785,rank1
AR-S2,1,2,core,cubic_bspline,40,32,0.003679216279270878,2.9934045026521786e-05,2.9933842422751938e-05,0.0036792162776023655,0.003679338047064165,8.23591265308609e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,370912531554.9447,370912531554.9447,rank1
AR-S2,1,2,core,cubic_bspline,48,32,0.0015119474805475109,2.9934045026521786e-05,2.993401081209877e-05,0.0015119474798618476,0.001512243772986779,3.384489097855518e-05,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,152423838399.41617,152423838399.41617,rank1
AR-S2,1,2,core,discrete_identity,64,32,0.0,2.9934045026521786e-05,2.9934045026521786e-05,0.0,2.993404502652429e-05,6.700725412120921e-07,0.02238496469883528,8.188178335975771e-18,9.19664269111503e-19,3.71919217268414e-16,3.65789200302014e-16,3017738446.9139795,3017738446.9139795,rank1
AR-S2,1,2,fit,cubic_bspline,32,24,0.017100328031283873,0.00011585691967448514,0.0001158399789251083,0.017100327916516514,0.017100720384774157,0.000408784430768024,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,1841001410081.7332,1841001410081.7332,rank1
AR-S2,1,2,fit,cubic_bspline,40,24,0.0036792162792708754,0.00011585691967448514,0.00011585613551556312,0.0036792162545781363,0.003681039944606443,8.795189949878503e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,396100141809.25555,396100141809.25555,rank1
AR-S2,1,2,fit,cubic_bspline,48,24,0.0015119474805475144,0.00011585691967448514,0.0001158567872508044,0.0015119474704002108,0.0015163798927333553,3.61432008251754e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,162774505768.23694,162774505768.23694,rank1
AR-S2,1,2,fit,discrete_identity,64,24,0.0,0.00011585691967448514,0.00011585691967448514,0.0,0.00011585691967447747,2.769567044153222e-06,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,12473021108.026056,12473021108.026056,rank1
AR-S2,1,2,fit,cubic_bspline,32,28,0.017100328031283873,5.5563238885655286e-05,5.555511435664618e-05,0.01710032800488718,0.017100418274072833,0.00040878443076790456,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,1841001410081.1953,1841001410081.1953,rank1
AR-S2,1,2,fit,cubic_bspline,40,28,0.0036792162792708754,5.5563238885655286e-05,5.5562862814818914e-05,0.0036792162735915022,0.0036796358055350975,8.795189949823059e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,396100141806.7586,396100141806.7586,rank1
AR-S2,1,2,fit,cubic_bspline,48,28,0.0015119474805475144,5.5563238885655286e-05,5.5563175377259335e-05,0.0015119474782136167,0.001512968092985426,3.614320082381816e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,162774505762.12448,162774505762.12448,rank1
AR-S2,1,2,fit,discrete_identity,64,28,0.0,5.5563238885655286e-05,5.5563238885655286e-05,0.0,5.556323888566798e-05,1.3282427645800682e-06,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,5981873619.620353,5981873619.620353,rank1
AR-S2,1,2,fit,cubic_bspline,32,32,0.017100328031283873,2.9964615134998063e-05,2.9960233670022104e-05,0.01710032802360687,0.017100354276830477,0.0004087844307678985,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,1841001410081.168,1841001410081.168,rank1
AR-S2,1,2,fit,cubic_bspline,40,32,0.0036792162792708754,2.9964615134998063e-05,2.996441232432917e-05,0.003679216277619133,0.0036793382958974514,8.795189949820179e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,396100141806.6289,396100141806.6289,rank1
AR-S2,1,2,fit,cubic_bspline,48,32,0.0015119474805475144,2.9964615134998063e-05,2.9964580885640732e-05,0.0015119474798687426,0.0015122443784129716,3.614320082374935e-05,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,162774505761.81458,162774505761.81458,rank1
AR-S2,1,2,fit,discrete_identity,64,32,0.0,2.9964615134998063e-05,2.9964615134998063e-05,0.0,2.9964615134994848e-05,7.163060333538156e-07,0.023905063693518344,3.697393153463079e-18,8.933346923055987e-19,1.6774703999847166e-16,1.546698724950729e-16,3225955584.895482,3225955584.895482,rank1
AR-S2,2,0,core,cubic_bspline,32,24,0.01231745488200301,0.0001467314542564065,0.00014672032280844594,0.012317454749404806,0.012318328686283096,0.00031297105166015743,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,1409496311634.4373,1409496311634.4373,rank1
AR-S2,2,0,core,cubic_bspline,40,24,0.0038435900267352113,0.0001467314542564065,0.00014673037040699655,0.0038435899853587144,0.0038463897482208095,9.766079310690011e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,439825111444.94244,439825111444.94244,rank1
AR-S2,2,0,core,cubic_bspline,48,24,0.0010825305161768876,0.0001467314542564065,0.00014673136828111295,0.001082530504523376,0.0010924295917320572,2.750574022112813e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,123874841410.42232,123874841410.42232,rank1
AR-S2,2,0,core,discrete_identity,64,24,0.0,0.0001467314542564065,0.0001467314542564065,0.0,0.00014673145425641464,3.7282618844645986e-06,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,16790598833.61439,16790598833.61439,rank1
AR-S2,2,0,core,cubic_bspline,32,28,0.01231745488200301,6.076079896538512e-05,6.07561894855991e-05,0.012317454859265678,0.012317604721890566,0.0003129710516596934,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,1409496311632.3474,1409496311632.3474,rank1
AR-S2,2,0,core,cubic_bspline,40,28,0.0038435900267352113,6.076079896538512e-05,6.076035014848518e-05,0.0038435900196401585,0.0038440702534902373,9.766079310541063e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,439825111438.23444,439825111438.23444,rank1
AR-S2,2,0,core,cubic_bspline,48,28,0.0010825305161768876,6.076079896538512e-05,6.0760763363417936e-05,0.0010825305141785966,0.001084234379098315,2.7505740215746474e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,123874841386.18549,123874841386.18549,rank1
AR-S2,2,0,core,discrete_identity,64,28,0.0,6.076079896538512e-05,6.076079896538512e-05,0.0,6.076079896537972e-05,1.5438555557172757e-06,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,6952907305.442193,6952907305.442193,rank1
AR-S2,2,0,core,cubic_bspline,32,32,0.01231745488200301,2.974728602089469e-05,2.97450293107195e-05,0.012317454876553181,0.012317490797112406,0.00031297105165968027,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,1409496311632.2883,1409496311632.2883,rank1
AR-S2,2,0,core,cubic_bspline,40,32,0.0038435900267352113,2.974728602089469e-05,2.9747066289012845e-05,0.0038435900250346224,0.003843705137178358,9.766079310536876e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,439825111438.04584,439825111438.04584,rank1
AR-S2,2,0,core,cubic_bspline,48,32,0.0010825305161768876,2.974728602089469e-05,2.9747268590884473e-05,0.0010825305156979244,0.0010829391573134789,2.7505740215595295e-05,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,123874841385.50464,123874841385.50464,rank1
AR-S2,2,0,core,discrete_identity,64,32,0.0,2.974728602089469e-05,2.974728602089469e-05,0.0,2.974728602089473e-05,7.558411603020005e-07,0.02540874349919154,5.707342922291241e-18,1.0963212826846423e-18,2.3636528023299213e-16,2.2462121837991864e-16,3404005967.887373,3404005967.887373,rank1
AR-S2,2,0,fit,cubic_bspline,32,24,0.012317454882003013,9.149673857213607e-05,9.148979738022214e-05,0.012317454830444271,0.0123177946546127,0.00036249703956316116,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,1632541532299.5605,1632541532299.5605,rank1
AR-S2,2,0,fit,cubic_bspline,40,24,0.003843590026735212,9.149673857213607e-05,9.149606272054534e-05,0.003843590010646607,0.0038446788972698476,0.00011311508906151828,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,509425072947.4342,509425072947.4342,rank1
AR-S2,2,0,fit,cubic_bspline,48,24,0.0010825305161768866,9.149673857213607e-05,9.149668496087131e-05,0.0010825305116456006,0.0010863903358429852,3.185837586756543e-05,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,143477369685.79688,143477369685.79688,rank1
AR-S2,2,0,fit,discrete_identity,64,24,0.0,9.149673857213607e-05,9.149673857213607e-05,0.0,9.149673857213278e-05,2.692706990186383e-06,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,12126874197.621325,12126874197.621325,rank1
AR-S2,2,0,fit,cubic_bspline,32,28,0.012317454882003013,3.789958657099715e-05,3.789671140509078e-05,0.012317454873156743,0.012317513179652616,0.00036249703956308,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,1632541532299.195,1632541532299.195,rank1
AR-S2,2,0,fit,cubic_bspline,40,28,0.003843590026735212,3.789958657099715e-05,3.789930662118736e-05,0.003843590023974785,0.003843776873214807,0.00011311508906125734,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,509425072946.25903,509425072946.25903,rank1
AR-S2,2,0,fit,cubic_bspline,48,28,0.0010825305161768866,3.789958657099715e-05,3.78995643642562e-05,0.0010825305153994245,0.0010831937478739545,3.185837586663423e-05,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,143477369681.60312,143477369681.60312,rank1
AR-S2,2,0,fit,discrete_identity,64,28,0.0,3.789958657099715e-05,3.789958657099715e-05,0.0,3.789958657099846e-05,1.115367424866701e-06,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,5023168319.010864,5023168319.010864,rank1
AR-S2,2,0,fit,cubic_bspline,32,32,0.012317454882003013,1.8556113046315154e-05,1.8554705329015627e-05,0.012317454879882391,0.012317468857166659,0.0003624970395630776,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,1632541532299.1843,1632541532299.1843,rank1
AR-S2,2,0,fit,cubic_bspline,40,32,0.003843590026735212,1.8556113046315154e-05,1.8555975979375118e-05,0.003843590026073484,0.003843634818484091,0.0001131150890612501,0.02942954068317471,5.878415254782763e-18,1.215640563874974e-18,2.1212674190051307e-16,1.9974539589547645e-16,509425072946.22644,509425072946.22644,rank1
