scenario,seed,variable,rank,validation_contribution_r2,empirical_operator_nrmse,normalized_excess_rmse,core_surface_nrmse,modal_gains,refit_intercept
AR-S4U,1,2,6,0.999547780031948,0.021265464209651017,0.01834390967868825,0.021044921181657718,"[1.0000427470865527, 1.000151891558059, 1.0000370447685067, 0.9998434346403886, 1.0005882774860229, 1.0011448048592622]",0.004572365487476025
AR-S4U,1,2,7,0.9998397116232313,0.012660504601663682,0.006675884287244,0.012477673151926673,"[0.9999940702104533, 1.0000109886603104, 1.000013062345078, 1.000077531471133, 1.0005291676190835, 1.0012116084772074, 1.0045247901099503]",0.0045720930510442835
AR-S4U,1,2,8,0.999882454840708,0.010841824537039182,0.0013506344952906226,0.010658234558722595,"[1.0000074763639375, 1.0000020773852683, 1.0000088516545729, 1.0000789707394329, 1.0005825606685423, 1.0011578821746414, 1.0035647353713353, 1.00522919325329]",0.004571961129178164
AR-S4U,1,2,9,0.9998877449186659,0.010595049850477056,0.0,0.010385279663243282,"[1.0000055984952738, 0.999999783872919, 1.0000317221285375, 1.0000952030568064, 1.0004922889247752, 1.000907680599155, 1.0035264115064633, 1.0024526377288723, 1.0115237089737705]",0.004571899283223166
AR-S4U,1,2,10,0.999887260483877,0.010617886612835217,0.0,0.010363506484657215,"[1.0000016160723328, 0.9999983595492378, 1.0000394143049571, 1.0000906797472675, 1.0005318602063258, 1.0008736346784517, 1.0034769268317267, 1.0023165540701, 1.0126971073956876, 1.002593284381157]",0.0045718910768705115
AR-S4U,1,2,11,0.9998861458411308,0.010670246429637523,0.0,0.010370663772044233,"[1.000003800317495, 0.9999969257732312, 1.0000427182693747, 1.000098830821647, 1.0005283633683333, 1.000856148713759, 1.003558838893957, 1.0023969968204627, 1.012453138495003, 1.004107267051029, 1.0294577379192293]",0.004571917826689462
AR-S4U,1,2,12,0.9998853358049982,0.010708136859500483,0.0,0.010375927139288563,"[1.0000019541944982, 1.0000035935994753, 1.0000386122643758, 1.0000977745584145, 1.0005234902650586, 1.000881784903063, 1.0034302417166754, 1.0027600034406785, 1.0116439020425823, 1.0057055498634206, 1.0349471191505732, 0.9982176196765498]",0.00457192981730817
AR-S4U,2,0,1,0.7430705289506723,0.506882107643708,0.5067708681716614,0.5050543753757516,[1.0003779133654205],0.006568879022234751
AR-S4U,2,0,2,0.9109092495772759,0.29848073710496636,0.29829179036784725,0.2977541729845374,"[1.0001307908388937, 0.9995572759212925]",0.006566767368788725
AR-S4U,2,0,3,0.9676784800529461,0.17978186768151522,0.17946799638148725,0.17624583424309478,"[0.9998600609976638, 0.9994538241992913, 1.0000177546119138]",0.006565063197174485
AR-S4U,2,0,4,0.9917715253204554,0.09071094024176245,0.09008727134105164,0.08934913026324307,"[1.000031549847853, 0.9997886021166926, 1.0001794829211168, 0.9980990449272221]",0.006559444819357817
AR-S4U,2,0,5,0.9981001008399863,0.04358783270608543,0.04227458974544112,0.04261489529719353,"[1.000023613898435, 0.9998855954332663, 1.0002923444480984, 1.0005535710040436, 1.0001410537203446]",0.006561891396295118
AR-S4U,2,0,6,0.9995829217832237,0.02042249291286994,0.017444769843935646,0.020389464980753228,"[1.0000542811370243, 0.9998343209286759, 1.0002289277253624, 0.999947567267727, 1.000153798625281, 1.0000792930784763]",0.006561215918983644
AR-S4U,2,0,7,0.9998541272701984,0.012077778347098651,0.0057545206519142925,0.011985429152090553,"[1.000018498224419, 1.0000089897038846, 1.0000853148926583, 1.0000222167730588, 1.00083829447549, 1.0015365347680534, 1.0034654466776984]",0.006560911999408152
AR-S4U,2,0,8,0.9998867118668078,0.0106436898297619,0.0007279500833436207,0.010455341318918149,"[1.00001030188431, 1.0000184718437293, 1.0000355391909468, 1.000108371662184, 1.0005626299457029, 1.0012317392607928, 1.003179787346393, 1.0036251548721316]",0.006561135232432384
AR-S4U,2,0,9,0.9998898567130031,0.010494917198192849,0.0,0.010228174772236856,"[1.0000100202362725, 1.0000087381826752, 1.0000401719923746, 1.0001068162427904, 1.00059657340588, 1.0013183840213402, 1.0030319420459801, 1.0034732727949425, 1.0078663483950943]",0.006561161554574643
AR-S4U,2,0,10,0.9998889706623942,0.010537045962023815,0.0,0.010222647880231271,"[1.0000082055935218, 1.0000141888273393, 1.0000360221717315, 1.0001096068745923, 1.000584780374884, 1.0013655363196288, 1.003061605875105, 1.0040262438806067, 1.007419209077163, 1.0133889940615415]",0.006561172840326221
AR-S4U,2,0,11,0.9998881808373669,0.010574458030232107,0.0,0.010233201165177654,"[1.0000038797613497, 1.0000138462287484, 1.0000322210229216, 1.000124923311337, 1.0004744524490308, 1.0012417383499816, 1.0029380349139114, 1.0045132795150047, 1.0073592433176142, 1.0091119013875847, 1.1271046501002882]",0.006561165639673556
AR-S4U,2,0,12,0.9998878592107249,0.010589654823229867,0.0,0.010236809576108554,"[1.0000046458076188, 1.0000118486722538, 1.0000337236598325, 1.0001255596202085, 1.0004770175407556, 1.0012159210945644, 1.0028181393160114, 1.0045041630225289, 1.0073601393872889, 1.0132869127933388, 1.11526611996254, 1.1120123575448035]",0.0065611781716503675
AR-S4U,2,1,1,0.5743646364685413,0.652407360114414,0.6523851866051071,0.6547256707158453,[0.9985170687731311],0.45136821487239864
AR-S4U,2,1,2,0.9606168600074282,0.19845185812325325,0.19837895090682803,0.19742626498997964,"[1.0000303826674948, 0.9995057527494323]",0.45137267140228826
AR-S4U,2,1,3,0.9850415455702034,0.12230476045435267,0.12218642559678404,0.12153631530985073,"[1.0000364417082892, 0.9997942157546607, 1.00108953772299]",0.45136678528752694
AR-S4U,2,1,4,0.9967980577831845,0.05658570682438669,0.0563294806219381,0.05655254833186025,"[1.0000576597564785, 0.9999280637782729, 0.9992014177227828, 0.9984478495296278]",0.45136295241975055
AR-S4U,2,1,5,0.9992587946789451,0.027225086245132788,0.026688452397559022,0.02728826608870009,"[1.0000598963313214, 1.0000384824523616, 0.9998967207552328, 1.0000240982646704, 1.000526955111284]",0.45136416146584607
AR-S4U,2,1,6,0.9998582721637412,0.011904950073763602,0.010620546435125612,0.011865722421692185,"[1.0000138261529568, 0.9999928556913463, 1.0000210653581159, 1.0000822933076334, 1.0007571030214164, 1.0009379415284303]",0.45136346822646
AR-S4U,2,1,7,0.9999477197154898,0.00723051066732222,0.004832023885714537,0.007019571007141308,"[0.9999926787413941, 0.9999999112570643, 1.0000323716853419, 1.0001167501723385, 1.000405658459814, 1.0006186142276394, 1.00458743770631]",0.45136296994942565
AR-S4U,2,1,8,0.9999694690560605,0.005525481331025194,0.0012645608966607208,0.005335065761102811,"[1.0000023482002653, 1.0000011036474856, 1.000016735634802, 1.000117292857287, 1.0003936235698414, 1.000540528274663, 1.002930210890058, 1.0036099341870468]",0.45136300017954745
AR-S4U,2,1,9,0.9999714645114859,0.005341861895826956,0.0,0.005164159938149684,"[0.9999994215592326, 1.0000000898364783, 1.00002360095863, 1.0001315577312522, 1.0003987655989182, 1.0007756675819253, 1.0026850091645292, 1.0034424979809586, 1.0107685529685442]",0.4513630936219567
AR-S4U,2,1,10,0.9999715132958751,0.0053372937079446715,0.0,0.005156010369180686,"[0.9999994761170852, 1.0000009057698516, 1.0000261786064906, 1.0001293167813297, 1.0003819785096042, 1.000812792951598, 1.0024254062392552, 1.0034801401538946, 1.011314985885424, 1.0143467604465344]",0.451363105382363
AR-S4U,2,1,11,0.9999713709731496,0.005350609951249411,0.0,0.005159385519785879,"[1.0000001901583997, 1.0000005901940692, 1.000026650900332, 1.000098068943871, 1.0003811752470353, 1.0007813400127497, 1.002614714997474, 1.0037901865077319, 1.011506450679587, 1.0130587393066646, 1.0409112144368542]",0.45136309498450367
AR-S4U,2,1,12,0.9999712516565742,0.005361748168817462,0.0,0.005160561852382713,"[1.000000405320761, 1.0000017987854073, 1.0000229521873634, 1.0000888364034817, 1.0003824582630225, 1.0007763253159911, 1.002693188631768, 1.0038977889657743, 1.0121564571923498, 1.0135543585520579, 1.0470687854333611, 1.0213460936363172]",0.4513631042730265
AR-S4U,2,2,1,0.6330536591382805,0.6057609601664006,0.6051889408262906,0.6070127956714015,[1.000139389281363],0.004237227608820378
AR-S4U,2,2,2,0.8658645741223281,0.36624503529423014,0.3652981509868341,0.36280705055788043,"[1.0002484321434104, 1.0006944248783198]",0.0042190813391428375
AR-S4U,2,2,3,0.9445734493468476,0.23542844062082285,0.23395269583802672,0.23378504009802956,"[1.000010911580721, 0.9994893771360241, 0.999699105690789]",0.00421834688377789
AR-S4U,2,2,4,0.9900176516121912,0.09991170295720472,0.09638289072515219,0.09869746342747497,"[1.0001515336047802, 0.9998991684495907, 1.000770016444098, 1.000036189087373]",0.004217199596024473
AR-S4U,2,2,5,0.997238324778102,0.05255164337961285,0.04548613479540684,0.05179837097118563,"[0.999978970090281, 0.9998074792592383, 1.000228072178307, 1.0011248994749327, 1.0015107887377586]",0.004220708829234994
AR-S4U,2,2,6,0.9990718637694801,0.030465328334353267,0.015344362718857488,0.03001910586929217,"[1.0000665846322163, 1.0000179007268102, 1.0000565717074685, 1.000288780538366, 1.0011078171284102, 1.001248771476884]",0.004220374627095699
AR-S4U,2,2,7,0.9992884620070686,0.026674669499948376,0.0043418002786161465,0.02612765000099083,"[1.0000296481649613, 0.9999990433395811, 1.0001159347752129, 1.0001838166356607, 1.0012151378470049, 1.0021075133098098, 1.0050886096402147]",0.004219924879379946
AR-S4U,2,2,8,0.9993167348279239,0.026139341462172852,0.0,0.025456947669877765,"[1.0000202597504906, 1.0000207710375917, 1.0000556478275895, 1.0002275342438482, 1.0012479449348994, 1.0017008089896553, 1.00421842354091, 1.0044421066963247]",0.004219830023719811
AR-S4U,2,2,9,0.9993146083135355,0.02617998637250392,0.0,0.025423579929684106,"[1.0000202238542153, 1.0000103707452879, 1.0000574002463962, 1.0002271515119354, 1.0011983104777158, 1.0015909957765323, 1.0042871108208329, 1.0043977075686534, 1.0067243188617834]",0.004219811563543556
AR-S4U,2,2,10,0.9993124031693712,0.026222067626883356,0.0,0.025441559204901393,"[1.0000124586494399, 1.0000167563981237, 1.0000965515615754, 1.0002034773052941, 1.001061722084987, 1.001708816706368, 1.0047624987013561, 1.0043174867448295, 1.0097154330703433, 1.0405999154124588]",0.004219854282591207
AR-S4U,2,2,11,0.9993126733347856,0.026216915631219067,0.0,0.025440182013672083,"[1.000009169938088, 1.0000208433662372, 1.0000886904201436, 1.0002173617051646, 1.001039173207022, 1.0016514302344823, 1.0042908264797243, 1.0036651273508614, 1.0126448440768623, 1.0463776402151914, 1.0596901534911718]",0.004219865189596824
AR-S4U,2,2,12,0.9993101907674605,0.02626421962555568,0.0,0.02544921369069898,"[1.000008211507453, 1.0000209470923285, 1.0000851986376538, 1.0002154385103437, 1.0011014190657956, 1.0016196530040655, 1.0047214934754132, 1.003874248331746, 1.014466372826055, 1.050798965763009, 1.0548837088189673, 1.052461343345605]",0.004219910972433543
AR-S4U,3,0,1,0.7483158332548316,0.5016813398415058,0.5016322707051032,0.5042212662481015,[0.999342957520498],0.007605551634798817
AR-S4U,3,0,2,0.9118967776776097,0.2968218696834692,0.2967389266509871,0.29714122073847854,"[0.9993233895019418, 1.0003683702849846]",0.007608064040576257
AR-S4U,3,0,3,0.9690553892134144,0.17591080349593555,0.17577081399986516,0.1759327719836996,"[0.9995092060301918, 0.9995010676100634, 0.9998207725671563]",0.00760900797125788
AR-S4U,3,0,4,0.9919454793381091,0.08974698135252758,0.08947228022957995,0.08917876446352879,"[0.999788963974654, 1.000201005257801, 1.0010498140954682, 1.0010613976295204]",0.0076064234618420596
AR-S4U,3,0,5,0.9982291252471747,0.04208176271052983,0.041492686348498724,0.04231102705757581,"[0.9999887262853957, 0.9999385571002096, 1.0002539307121974, 1.0007737880009482, 0.9993947532561405]",0.007607921432846874
AR-S4U,3,0,6,0.9996367234724188,0.019059814468696368,0.01772130907045755,0.019270640843752396,"[0.9999865199939416, 0.9999743190858078, 1.000176561111989, 1.00013196080761, 1.0007903686726976, 1.0001172636922364]",0.007606179806782111
AR-S4U,3,0,7,0.9999081203972864,0.009585384849530533,0.006530533692062482,0.009499409971236102,"[1.0000103299743959, 1.000047523158195, 1.000070176505361, 1.0001644736581865, 1.0002371493031674, 1.000752270022437, 1.0047375572988473]",0.007606291678303495
AR-S4U,3,0,8,0.999945119525826,0.007408135674649277,0.0023767081780405996,0.007268561474572625,"[1.000007111264001, 1.0000305865331547, 1.00004810821541, 1.0000909354746697, 1.0002597342014317, 1.000472013951472, 1.0026574122917973, 1.004714132350587]",0.007606309408057159
AR-S4U,3,0,9,0.9999513109459236,0.00697775422871983,0.0,0.006841426554254484,"[1.0000074999795763, 1.0000085867910624, 1.0000236142608219, 1.0000926562246577, 1.000293263337207, 1.000849053800788, 1.0024933666755478, 1.0045005754279137, 1.0084581024466104]",0.007606305210702846
AR-S4U,3,0,10,0.999951443008147,0.006968284713828809,0.0,0.006821890894251752,"[1.000005839046196, 1.0000105205414913, 1.0000324192103969, 1.000089358981538, 1.000315858647681, 1.0008543642848582, 1.0024796507827185, 1.004820174296786, 1.0109333764818558, 1.0028200764462363]",0.00760625947667472
AR-S4U,3,0,11,0.9999514474310854,0.00696796734453787,0.0,0.006820211429967624,"[1.000004951945048, 1.0000108099613552, 1.0000301985671194, 1.0000910279089446, 1.00031505287114, 1.0009062611456558, 1.0024668054609218, 1.004395893950664, 1.0104830059213725, 1.0067699139665025, 1.0437741866498549]",0.007606274061065838
AR-S4U,3,0,12,0.9999511890020427,0.006986486810784159,0.0,0.006823576327310018,"[1.000005243056345, 1.000013461482455, 1.0000306509695454, 1.0000900635054044, 1.0003287991477317, 1.000894827202549, 1.0024742758877285, 1.0040898029012624, 1.0100612485309817, 1.0087105480536467, 1.0415428929630213, 1.0295065240903607]",0.007606272955252886
AR-S4U,3,1,1,0.5551019851931793,0.6670067576920199,0.6669848980720009,0.6644788841475672,[1.0007205986654226],0.37842380680756316
AR-S4U,3,1,2,0.952252023726944,0.21851310320677794,0.21844636806857806,0.21658858038952034,"[1.000151409372315, 0.9995845690393245]",0.3784287026068223
AR-S4U,3,1,3,0.9817867912084586,0.13495632179168712,0.13484824151926525,0.13374110994568048,"[1.000105543008775, 0.999529655330368, 1.000339184654575]",0.37843043934307885
AR-S4U,3,1,4,0.9962801798059204,0.060990328692995435,0.06075079952870012,0.0607826075576844,"[1.0001239938684778, 0.999987548126183, 1.0003080924652235, 1.0011910741775123]",0.3784306231418073
AR-S4U,3,1,5,0.9991350602393685,0.029409858221887426,0.028909846245322852,0.028791410865266723,"[0.9999827965354863, 0.9999387863967372, 0.999970916852458, 1.000052915507005, 0.9993307385308822]",0.3784296657169042
AR-S4U,3,1,6,0.9998358360297525,0.012812648838062287,0.011619097191442516,0.01259132579143684,"[1.0000143973738842, 1.0000147021648569, 0.9996913786825912, 0.9999783458940333, 1.000921568770848, 0.9981758275262324]",0.378430826601892
AR-S4U,3,1,7,0.9999450860750501,0.007410393036127994,0.005074778246050044,0.007309851838374569,"[0.9999929974576725, 1.0000081236134182, 0.9999328632972021, 1.0000472157864133, 1.00068998500696, 0.9999754985918443, 1.0032346223468345]",0.37843037022431014
AR-S4U,3,1,8,0.9999692623017544,0.005544158930408,0.0012558453496793645,0.005394904822371799,"[0.9999950296438551, 0.9999951401856457, 1.0000045566622129, 1.0000644920141248, 1.0004346940995827, 1.000612294519, 1.0025272395168776, 1.0049581079939587]",0.3784304797003522
AR-S4U,3,1,9,0.9999713718965213,0.005350523663967416,0.0,0.005203699052374808,"[1.0000008698982341, 0.9999983950742438, 1.00002056125592, 1.0000721234342462, 1.0003874223652955, 1.0007403484704211, 1.0026232874898728, 1.0040986046253881, 1.0110664443175235]",0.3784305151597478
AR-S4U,3,1,10,0.9999714044404326,0.005347481609822661,0.0,0.005193777170453703,"[1.0000015605030852, 0.9999992570412928, 1.0000226247334527, 1.0000794514910334, 1.0003482419057748, 1.0007542507764293, 1.0027257077713354, 1.0039637667793269, 1.0123190889518574, 1.0117119304417683]",0.3784304968338017
AR-S4U,3,1,11,0.9999711990787512,0.0053666489775993,0.0,0.005195370469702141,"[1.0000015448173745, 0.9999992565995577, 1.0000295811717324, 1.000077633658893, 1.000347228465503, 1.0007822414972471, 1.0027274034528395, 1.0040222336640583, 1.0112486798797589, 1.0114267851081915, 1.020868145090463]",0.378430490041262
AR-S4U,3,1,12,0.9999710465411723,0.005380841832622778,0.0,0.005197620498153044,"[1.0000014919677536, 1.000000795539043, 1.0000270721308615, 1.000081823661695, 1.0003444383189553, 1.000794253214855, 1.002692929033425, 1.0040365713978465, 1.0111506754694723, 1.0139652686438105, 1.027271316396883, 1.0247428187274426]",0.3784304892264144
AR-S4U,3,2,1,0.6360807912502267,0.603257166347631,0.6031532691955526,0.6063546765579575,[0.9981132636205196],0.017761293705973118
AR-S4U,3,2,2,0.8676624522030908,0.36378228076269636,0.3636099629938908,0.3623395858302109,"[0.9987822446393702, 1.0009463788822914]",0.017752674036263818
AR-S4U,3,2,3,0.9455882191670039,0.23326332937904345,0.23299450256284054,0.23374482663073498,"[0.9990355731318861, 1.0003630469058304, 0.9993955083673457]",0.01775324481516431
AR-S4U,3,2,4,0.9903435232018953,0.09826737402670695,0.09762752782701255,0.09796724739666438,"[0.9997289953071742, 1.0004636609115645, 0.9999606509310388, 1.0018351542824906]",0.01775091058687788
AR-S4U,3,2,5,0.9976189758843275,0.048795738704036175,0.04749401548807981,0.04868632551565532,"[1.0000236225880255, 1.0003589661517294, 0.9999033111287502, 1.0006042818741885, 1.002605029872994]",0.017754147981679087
AR-S4U,3,2,6,0.9995801648003262,0.02048988042116822,0.017160786438364762,0.020577215828106853,"[0.9999646437524701, 1.0000987291002696, 1.000042142054497, 1.0003404466094188, 1.0011863502242113, 1.001468260786431]",0.017754434008671556
AR-S4U,3,2,7,0.9998240667565716,0.013263982939841304,0.007112709395004999,0.013266406167511917,"[0.9999921656925397, 1.000026488420828, 1.0000629145630016, 1.0002501949816034, 1.0007151088425796, 1.001191184929089, 1.0038652540847817]",0.01775421033696579
AR-S4U,3,2,8,0.999875536306026,0.011156329771657895,0.0,0.01109361047739418,"[1.0000074737940667, 1.000030166618769, 1.0000686404139234, 1.0001650034023712, 1.0007482133166503, 1.0013083491968167, 1.0023361363047265, 1.0078643279242467]",0.017754228362854164
AR-S4U,3,2,9,0.9998775666170084,0.011064961951655322,0.0,0.010966909528611169,"[1.000008493597175, 1.0000320682164627, 1.0000771166260218, 1.00015290356694, 1.0006358143999925, 1.0012880329309284, 1.002580197956915, 1.0065515910118739, 1.0092419730409894]",0.017754147138295606
AR-S4U,3,2,10,0.9998773473981741,0.011074863512743309,0.0,0.010941415119297403,"[1.0000106496775958, 1.0000284352428233, 1.000065448732987, 1.000160899113859, 1.000636740324543, 1.0012657658034154, 1.0023460021917503, 1.0068113092287263, 1.00928620741252, 1.0115731781100192]",0.017754152586533987
AR-S4U,3,2,11,0.9998767503765905,0.011101784694789271,0.0,0.010963700235896974,"[1.0000090931956804, 1.0000198131471998, 1.000065922466583, 1.000145638293504, 1.0006551373152444, 1.0012874568718744, 1.0025251279003564, 1.0067321558674345, 1.0107377569404798, 1.0190504009981733, 1.2870315520898437]",0.0177540963825179
AR-S4U,3,2,12,0.9998757740465242,0.011145669718584874,0.0,0.01096967745846951,"[1.0000096966502654, 1.0000191130676375, 1.000062953359724, 1.00015213619097, 1.0006693463223657, 1.0012823125404742, 1.002812580806991, 1.0066242226639572, 1.0108682905139312, 1.0204640276847117, 1.291186281081406, 1.139955636146878]",0.017754077499068315
AR-S4U,4,0,1,0.7404117794785077,0.5094980083587101,0.509437039625139,0.5078280432160291,[1.0000963088538946],0.007367180331030431
AR-S4U,4,0,2,0.9102675205888714,0.29955380052860053,0.29945008971723786,0.2997662472898211,"[1.0001426535539963, 0.9987087407536609]",0.00736453513642665
AR-S4U,4,0,3,0.969149890817599,0.17564199151228344,0.1754650563586215,0.1772069125626985,"[1.0001101985698735, 0.9997486585875927, 1.0006205176371452]",0.007361752693326271
AR-S4U,4,0,4,0.9917510860093397,0.09082353214151244,0.09048088644124523,0.08959239287093561,"[0.9999929598533515, 0.999383172938469, 1.0002202401593798, 1.001360635594503]",0.007358385067898204
AR-S4U,4,0,5,0.9981797289746315,0.04266463436346961,0.04193027362063979,0.04257298469891451,"[1.000025103841251, 0.9999477648622209, 1.0000106644308295, 1.0001976214721788, 1.0010480695710997]",0.0073582563303234705
AR-S4U,4,0,6,0.999635427108476,0.019093791962938856,0.017391081394127202,0.019161824634190413,"[0.9999715955178092, 1.0000118026248248, 0.9998904926564186, 1.0003005948651038, 0.9999691857239288, 0.9994030906001223]",0.00735779771264807
AR-S4U,4,0,7,0.9998948198372788,0.010255738038837494,0.006561782018204138,0.010389878925916344,"[0.9999860481022549, 0.9999822193770349, 1.0000567121080324, 1.0000343130052163, 1.0003911090610922, 1.0012172307224614, 1.0022045703506282]",0.007357489889232354
AR-S4U,4,0,8,0.9999350954676565,0.008056334920018046,0.0016677388514605906,0.00797304715971268,"[1.0000029391874978, 1.0000058762073663, 1.0000731073615372, 0.9999786236618864, 1.0002767735602056, 1.001182598008513, 1.0022672966826032, 1.0048601923919547]",0.007357995114625308
AR-S4U,4,0,9,0.9999384762358973,0.00784370856818907,0.0,0.007743295574918633,"[1.0000026103956694, 1.0000053549645187, 1.0000459111219941, 1.0000458829213794, 1.0002823677835726, 1.000968625914713, 1.0020895714546487, 1.0051756132080927, 1.0059578977923165]",0.0073578723580768595
AR-S4U,4,0,10,0.9999387261913817,0.007827758850288292,0.0,0.0077082966156544735,"[1.0000001235500844, 1.0000044968421318, 1.000037756213187, 1.000049788978504, 1.000292794179589, 1.000918331898116, 1.0022234409454551, 1.004472757961068, 1.0064713720524476, 1.0125714585251724]",0.007357922841355812
AR-S4U,4,0,11,0.9999385083545088,0.00784166088855946,0.0,0.007713635530151615,"[1.000000144962073, 0.9999992531165447, 1.0000159125964174, 1.0000774928383989, 1.0002964102616296, 1.000888608343046, 1.0018068246760687, 1.0046970975440386, 1.0057835563074726, 1.0139834651514066, 1.0256068102195581]",0.007357926096255999
AR-S4U,4,0,12,0.9999383310845471,0.007852955841778956,0.0,0.007715196241933466,"[1.0000007606039714, 0.9999998638769174, 1.0000140346600113, 1.0000771336513847, 1.0002940041794575, 1.0009011721621326, 1.0017218313392326, 1.004693208182263, 1.0056864296546708, 1.013193580548408, 1.0323017274732182, 0.9913550308428086]",0.007357935536644221
AR-S4U,4,1,1,0.5437491561135395,0.6754634289778099,0.6754217028806542,0.6727996635820428,[0.9998078089165414],0.3701316510601712
AR-S4U,4,1,2,0.9512641391686725,0.22076200042427477,0.22063429848296393,0.21910242161052446,"[0.9998782969636753, 1.0000026938394422]",0.3701285860643789
AR-S4U,4,1,3,0.9813034479403724,0.13673533581202635,0.1365290624569353,0.1353588797051175,"[0.9997761961976714, 0.9997079791942469, 1.002569707101877]",0.3701348450061496
AR-S4U,4,1,4,0.9961671660494429,0.06190988572560193,0.06145296401557233,0.061346743118718565,"[0.9999294683559569, 0.999930569907843, 1.0005457708560408, 0.999378421392503]",0.3701367339486717
AR-S4U,4,1,5,0.9991112035727605,0.029812689030671507,0.028851850252308908,0.02936475891028922,"[0.999991790042043, 0.9999254910625547, 0.9997324380265041, 0.999879596046064, 1.0008289039619953]",0.3701359001084031
AR-S4U,4,1,6,0.9998156871083281,0.013576188407349558,0.011311309712583671,0.013231092574315668,"[1.0000080318404663, 1.000041809701081, 1.0001753822928, 0.9999709982545749, 1.0007757847213188, 0.9997593579728514]",0.37013503787039675
AR-S4U,4,1,7,0.999916111254351,0.009159079956470305,0.005246101542207624,0.008911965188953737,"[1.000009088083744, 1.000032661619713, 1.0000015702990097, 1.0000608801373176, 1.0006462892428367, 1.0007575465270153, 1.0021695275334936]",0.3701349437735411
AR-S4U,4,1,8,0.9999443206519056,0.0074618595600838685,0.0,0.00721557381278016,"[0.999998383476661, 0.9999960204850603, 1.0000046012012773, 1.0000856031651035, 1.000497572926844, 1.0009996410067712, 1.002331937466474, 1.0031957557573392]",0.37013471006549487
AR-S4U,4,1,9,0.999945294542559,0.007396313773834317,0.0,0.00713865266427147,"[1.0000008673324334, 0.9999968119276517, 1.000016722564488, 1.0000776736288406, 1.0004236810082325, 1.0009483929731207, 1.002390159400156, 1.0050079532389529, 1.0077223443992804]",0.3701347169220698
AR-S4U,4,1,10,0.9999453533409651,0.007392337859894539,0.0,0.007128560794285368,"[1.0000022735472025, 0.9999976559050333, 1.0000216006821405, 1.0000814921158663, 1.0004291878855798, 1.0010158283772748, 1.0023419486276546, 1.0052049522447035, 1.0077948777366805, 1.010968793479703]",0.3701346988019291
AR-S4U,4,1,11,0.9999445282447764,0.0074479363063580635,0.0,0.007134801715983647,"[1.0000019271795888, 1.0000001829656944, 1.0000239859106022, 1.0001121857832966, 1.0004435886583007, 1.0010539371812752, 1.0022479822710075, 1.0052910606248593, 1.0125583707157346, 1.0183601867268899, 1.0031242903364523]",0.37013467954436696
AR-S4U,4,1,12,0.999943966029826,0.007485584157163957,0.0,0.007139885452721452,"[1.000001234278676, 0.9999998681523407, 1.000032079164683, 1.0001191544954071, 1.0004754107672111, 1.0010731808669047, 1.0026538178212123, 1.0050433699823977, 1.0110488503494532, 1.0255776710921225, 1.0139584086619535, 1.0620111645022505]",0.37013468442738545
AR-S4U,4,2,1,0.6347603742440137,0.6043505818281193,0.6041646950121806,0.6055156906197259,[1.0001794628955847],-0.010357937565433442
AR-S4U,4,2,2,0.869086228875301,0.36182008115180536,0.36150950757604405,0.36303547347434045,"[1.0000837733185517, 1.0009262280826248]",-0.010355532539200869
AR-S4U,4,2,3,0.9457351247446902,0.2329482244090084,0.23246554195941507,0.2339884118778818,"[0.999924932127812, 1.0009152411392013, 1.001912707442731]",-0.010362748339531729
AR-S4U,4,2,4,0.9903337862302379,0.0983169048015754,0.09716772464628812,0.09787037592851362,"[0.9999729939314568, 1.0006176837618777, 1.0012372598984671, 1.0007890707699822]",-0.01036628852965313
AR-S4U,4,2,5,0.9976400355442353,0.04857946537133485,0.046209494683880165,0.04877540479471633,"[0.9999568366090394, 1.0000061924617663, 1.0001593643396083, 1.000755679540818, 1.0018889091739445]",-0.010367765579568438
AR-S4U,4,2,6,0.9994812174918667,0.022776797582920384,0.017150377585002468,0.022535730267705556,"[0.9999852817019832, 0.9999351915542942, 1.0000197488933977, 1.000385204587284, 1.0009402952840942, 0.9993228787371934]",-0.01036670156128944
AR-S4U,4,2,7,0.9997346786217127,0.0162886886607624,0.006377642312177518,0.0160454837693123,"[1.0000061009520516, 1.0000316114703605, 1.0001156777686975, 1.0002256572764547, 1.000984717691617, 1.0007552409750038, 1.0015986664771075]",-0.0103662810440876
AR-S4U,4,2,8,0.9997773623780022,0.01492104627691249,0.0,0.01456925477221996,"[1.0000034831488163, 1.0000157972983372, 1.0001045972837492, 1.00017029723801, 1.0007791553706415, 1.0013571553708074, 1.0032153218621331, 1.0052788598167073]",-0.010366334507164445
AR-S4U,4,2,9,0.9997798365253153,0.014837906681357987,0.0,0.014458865041353242,"[1.0000082513202482, 1.000015258761172, 1.000096249456435, 1.00016554977882, 1.0008749431929438, 1.0013623141977064, 1.004123244710998, 1.0056361023801692, 1.002791400303857]",-0.010366357828864928
AR-S4U,4,2,10,0.9997792599953493,0.01485732158400744,0.0,0.014443619036550647,"[1.0000065343665079, 1.0000140350479192, 1.0000980047819958, 1.0001727749041645, 1.0008786395653575, 1.0013671281713163, 1.003645245671315, 1.0051314923784824, 1.0061370031833394, 1.0126031215884281]",-0.010366352515016115
