scenario,seed,variable,distribution,rank,normalized_excess_rmse,validation_contribution_r2,empirical_operator_nrmse,modal_gains,refit_intercept
AR-S4U,2,2,NAT,5,0.03177903609932632,0.998453947632092,0.03931987242995541,"[0.9991430810064457, 1.0030927414232544, 1.0001231620536517, 0.9974773293717022, 0.9967713439394653]",0.010607591167075742
AR-S4U,2,2,NAT,6,0.01136560579171293,0.9993346777724817,0.02579384088340278,"[0.9997999669600401, 1.0012780370916627, 1.00116198067006, 1.002176116053366, 1.0102308344251076, 1.0272204834094707]",0.010609246493496116
AR-S4U,2,2,NAT,7,0.0034883500384492515,0.9994516861815036,0.023416101692989615,"[0.9998747638867059, 1.0006948805415141, 1.0013667985573647, 1.0007503030668898, 1.0040652170094693, 1.0115125240277332, 1.0123546156523116]",0.0106167147507621
AR-S4U,2,2,NAT,8,0.00273978419590762,0.9994563483500541,0.023316338690837105,"[0.9998959743887872, 1.0005459059722468, 1.0009039959780133, 1.001214122276214, 1.0034912555568443, 1.012161905845092, 1.0141479296574205, 0.9556401091403213]",0.010616458242781325
AR-S4U,2,2,NAT,9,0.0,0.999472503051772,0.022967301718485045,"[0.9999329412562804, 1.000409884511278, 1.0010640511437574, 1.0007420720121294, 1.0035048015016435, 1.0109648959479751, 1.0181876338099418, 0.9776488701891346, 0.998415560604291]",0.010616971647041229
AR-S4U,2,2,NAT,10,0.0,0.999471318572118,0.02299307347620033,"[0.9999321657597366, 1.0002790336352194, 1.0010175205022172, 1.000795760571658, 1.0018391681828582, 1.0079501737103076, 1.0229821193343562, 0.9600855790816483, 0.9761725876470256, 1.0422782220818176]",0.01061746233273295
AR-S4U,2,2,NAT,11,0.0,0.999469995133475,0.023021834560367643,"[0.9999352547222318, 1.0002707351217006, 1.0009165668502558, 1.001111461943146, 1.0010508064741173, 1.00681171444369, 1.0162304915403035, 0.9456248210210255, 1.0038093142270246, 1.0253715844437445, 1.0752444883862535]",0.010617194153213608
AR-S4U,2,2,NAT,12,0.0,0.9994698815742241,0.023024300766274725,"[0.999965461108596, 1.0002881502525305, 1.0007388559557955, 1.000831547045464, 1.001855772009847, 1.0057479332371269, 1.0144064659432797, 0.9562072527081199, 1.0014334144292527, 1.032310248972425, 1.0730225663669444, 0.9789693207020975]",0.010617433996681873
AR-S4U,3,0,NAT,1,0.46148109946789323,0.7869110439314496,0.4616155933983929,[1.0366928926480263],0.021433334231685242
AR-S4U,3,0,NAT,2,0.2609404298858274,0.9317859411485447,0.2611782128192458,"[1.0254973418326818, 1.01974457280156]",0.021665678163104024
AR-S4U,3,0,NAT,3,0.13212471665856926,0.982418908345438,0.13259370895544798,"[1.0039187913358785, 1.0057297109610992, 0.9996844780352575]",0.02176885880329145
AR-S4U,3,0,NAT,4,0.07173196230263909,0.994730374681758,0.07259218496671718,"[1.0003286763861978, 1.0013812271215503, 0.9998901831562784, 1.0022108629569466]",0.02179671388117689
AR-S4U,3,0,NAT,5,0.03252473842715296,0.9988179904877904,0.0343803652134407,"[1.0001977282541188, 0.9997185272767032, 1.0018965229102594, 0.9952605675175491, 1.018828577072555]",0.021818456311559865
AR-S4U,3,0,NAT,6,0.013245032269837009,0.9997004182177162,0.017308430959618086,"[1.0000554802549466, 1.000507511019615, 1.0008035812773444, 1.0001500637149225, 1.0051536388172502, 1.010711408463341]",0.02181455217762121
AR-S4U,3,0,NAT,7,0.0035618150338068985,0.9998631625712101,0.011697753151348977,"[0.9999486332884724, 0.9999311240122125, 1.0002565533436072, 1.000350533302366, 1.0019017142855304, 1.0102968763117433, 1.0374238699371716]",0.021811295110961932
AR-S4U,3,0,NAT,8,0.0,0.9998854679978203,0.010701962538699032,"[1.0000009356677022, 0.9999563730820651, 1.0001190669359086, 1.000360070710647, 1.0020370990264744, 1.0100974508413827, 1.0298481175276675, 1.0726653321338468]",0.02181366719077268
AR-S4U,3,0,NAT,9,0.0,0.9998862760368572,0.010664143807299693,"[1.0000453669069937, 0.9999853684990083, 0.9999997497867269, 1.0003583206857167, 1.0011574031882633, 1.0100800181822516, 1.0277268799580515, 1.0678142021614798, 1.0802674941918449]",0.02181272017328149
AR-S4U,3,0,NAT,10,0.0,0.9998847847784645,0.010733835359995543,"[1.0000521279637637, 0.9999958041029091, 1.0000246658738552, 1.0003981799845938, 1.0011794595176613, 1.0084453084948246, 1.0304513648568077, 1.0624951546458614, 1.083309645285304, 1.1829703691832123]",0.021813063912146283
AR-S4U,3,0,NAT,11,0.0,0.9998831213809615,0.010811041533473781,"[1.0000332869467252, 0.9999576538519267, 0.9999538976164078, 1.0005343513032445, 1.0017069243642132, 1.0081919797095906, 1.0295109091175634, 1.0677851866799037, 1.0928036077983474, 1.1927354609341538, 1.2110497893547978]",0.021813254801139347
AR-S4U,3,0,NAT,12,0.0,0.999881857888655,0.0108693197277918,"[1.000019061887266, 0.9999674793158628, 0.9999856982434631, 1.0006091586252017, 1.002101541446751, 1.0073680693542042, 1.030510214766617, 1.060737249190962, 1.0808675564331234, 1.1826540155370207, 1.2078851221414375, 1.1475066376893557]",0.02181271932285705
AR-S4U,3,1,NAT,1,0.7694966523468394,0.4077627231895453,0.7695695399445426,[0.9438537408263061],-0.021755230656660608
AR-S4U,3,1,NAT,2,0.22867023991393412,0.9475977425402418,0.22891539367145713,"[0.9918766668875256, 0.9941263458530548]",-0.022692306774907623
AR-S4U,3,1,NAT,3,0.13998553767193883,0.9802918704052362,0.14038564597124528,"[0.9968275154800924, 0.9939636006435965, 0.9865066383157025]",-0.022955719713349164
AR-S4U,3,1,NAT,4,0.06102729885565893,0.9961634899569201,0.06193956766946238,"[1.0009079407030783, 0.9999394565003283, 1.0007322059454302, 1.001369868111514]",-0.022898729903767293
AR-S4U,3,1,NAT,5,0.028935318990621905,0.999050568477449,0.030812846712873557,"[1.000147015203891, 1.001113085355041, 0.9970866767337789, 0.997320699480488, 1.0075358661463012]",-0.0229124897459418
AR-S4U,3,1,NAT,6,0.010053249047305713,0.9997867533461309,0.014602967296722629,"[1.0000208668962618, 1.0005299208141, 0.9985217313283893, 1.000062702200566, 1.0069884916396998, 1.0272002841546999]",-0.022925765218112838
AR-S4U,3,1,NAT,7,0.0038276996820443845,0.999873169877682,0.011261888044103439,"[0.9998766927798595, 0.9998630711422958, 0.999869013121458, 0.9996826108671824, 1.005133248683736, 1.015854584825389, 1.0229787541359427]",-0.02291692378744352
AR-S4U,3,1,NAT,8,0.0,0.9999009798887237,0.009950884949403702,"[1.0000190485155576, 0.9999779467738469, 1.000147772327782, 1.0006410372364976, 1.0048629008567662, 1.014435046183731, 1.0407178769198053, 1.0716898090122482]",-0.022915919782210328
AR-S4U,3,1,NAT,9,0.0,0.9998989342394184,0.010053146799958362,"[1.0000286628228925, 0.9999886028943814, 1.0001614173799385, 1.0004922756225876, 1.0047404095091415, 1.012416439579858, 1.0377952584800716, 1.0689444369358199, 0.9979341952749617]",-0.02291576614706354
AR-S4U,3,1,NAT,10,0.0,0.9998973266489604,0.01013278594660085,"[1.0000086286944136, 0.9999915968840002, 1.0001879021793614, 1.0003730799746382, 1.0038753954808497, 1.0129477156891096, 1.037099955076811, 1.0703455135232363, 1.0433337141301418, 1.0787602511192145]",-0.022914917594930972
AR-S4U,3,1,NAT,11,0.0,0.9998967653987106,0.0101604429671829,"[1.000014596784096, 1.0000012225866601, 1.000195785084949, 1.000286664493358, 1.003786212583087, 1.0118991021691013, 1.032735245510247, 1.0719348044075818, 1.0354704462860462, 1.080523089367344, 1.0057653384257592]",-0.022914600962628748
AR-S4U,3,1,NAT,12,0.0,0.9998970073966018,0.010148527154134467,"[1.0000141452221083, 0.9999828504779189, 1.0002450318849763, 1.0003383698199038, 1.0036286247337178, 1.0120011572133918, 1.0341843016382037, 1.0718167634087974, 1.0535249818062427, 1.0833329418243771, 1.0074089629239196, 1.0515705935640696]",-0.022914967847005474
AR-S4U,3,2,NAT,1,0.47651914794625894,0.772639934271808,0.47682288716901156,[1.0097586940319432],-0.03259789007566229
AR-S4U,3,2,NAT,2,0.29445393987311363,0.9130073099244375,0.29494523233231384,"[1.0032941370795665, 1.0326303642608883]",-0.03257561149719503
AR-S4U,3,2,NAT,3,0.1713413232631763,0.9703525835736604,0.17218425138885282,"[0.9919423438591544, 0.999164119167473, 1.0306929206539783]",-0.03258038683352793
AR-S4U,3,2,NAT,4,0.07701142529048112,0.9937796730059653,0.0788690496584987,"[0.9970093330191936, 1.000132191821375, 1.003309210606894, 1.0003521220523917]",-0.032539898343625605
AR-S4U,3,2,NAT,5,0.034334673169387875,0.9985315628495879,0.038320192463139606,"[0.9990311811461123, 1.001334480846091, 1.001714723350098, 0.9921410166447706, 0.9966459770505258]",-0.03252499960936423
AR-S4U,3,2,NAT,6,0.012688578731139702,0.9995494326010202,0.021226572944771586,"[0.9994874556111801, 1.0012449797253895, 1.0000817589435609, 1.0004777780277505, 1.0071491379247015, 1.0118730534788456]",-0.032519994662513756
AR-S4U,3,2,NAT,7,0.00401341725115602,0.9996943251132048,0.01748356047249115,"[0.9999467415883794, 1.000436758678444, 0.9997972487921253, 0.9999252725237705, 1.0037957786717784, 1.004532180177302, 1.039694628197142]",-0.032518497322230513
AR-S4U,3,2,NAT,8,0.0,0.9997237614835842,0.016620424676156615,"[0.999910608436656, 1.000308391366108, 0.9996815119943862, 1.0002614422017309, 1.0031718739875586, 1.004051802841027, 1.0262240508037463, 0.9699743915286889]",-0.032519840097479234
AR-S4U,3,2,NAT,9,0.0,0.9997233572212709,0.016632581841945968,"[0.999907430908664, 1.000314958119383, 0.9997939285615309, 1.0002605126185349, 1.0025185121591307, 1.0043755605845632, 1.0164381346159848, 0.9819935715812117, 0.926749374524573]",-0.03251997520386518
AR-S4U,3,2,NAT,10,0.0,0.9997208089879749,0.016709009905590502,"[0.9999597319732108, 1.0002438582016988, 0.9997878542744816, 1.0002769413005885, 1.001807455590688, 1.0051453613417651, 1.0084494959954093, 0.9892378534373673, 0.9374183846327862, 0.9678311658887628]",-0.032522585221016476
AR-S4U,3,2,NAT,11,0.0,0.9997198767346587,0.016736883381960214,"[0.9999476428658856, 1.0002384774786062, 0.9998224827360871, 1.0003056641438193, 1.0019172456239411, 1.0069090544722896, 1.0151408679554499, 0.9936934295995185, 0.9514910481831733, 0.9960675791598217, 0.9806813862500144]",-0.03252266545263256
AR-S4U,3,2,NAT,12,0.0,0.9997182758971509,0.01678463889540289,"[0.9999511192945774, 1.0002388488610996, 0.999820884292901, 1.0001901624281722, 1.0018288153806467, 1.0065350203068, 1.0104059607113347, 0.9918683788109447, 0.9586225568067047, 0.9885915948105453, 0.9744447958985688, 1.021754167110863]",-0.032522555528724455
AR-S4U,4,0,NAT,1,0.43670812366619133,0.8091592994951576,0.43685317957506314,[1.0193748476983364],0.004710115863338763
AR-S4U,4,0,NAT,2,0.24441111034683946,0.9401364939102281,0.24467019861391343,"[1.0255909577959665, 0.9937738020565153]",0.004794736396723361
AR-S4U,4,0,NAT,3,0.13087106718041816,0.9827460485462616,0.1313542974315589,"[0.9953924673146108, 1.0076188680457439, 1.002848704379979]",0.004732274405400486
AR-S4U,4,0,NAT,4,0.06533468693627609,0.9956046634541419,0.06629733437973298,"[0.9975585623835319, 1.002287269283986, 0.9970179284466092, 0.9901099199899401]",0.004710421475307923
AR-S4U,4,0,NAT,5,0.03006996366192383,0.9989690820565736,0.03210791091656915,"[0.9996369095517932, 1.0006265741122469, 0.9981203277002314, 0.9981796516272832, 0.9892541760781401]",0.004684269506722506
AR-S4U,4,0,NAT,6,0.012398271531624814,0.9997195676342312,0.016746114945527486,"[0.9998952230655329, 0.9998999470520391, 0.9997358668103934, 0.9996039769208351, 0.9983198370451366, 1.0215619404349068]",0.0046797880640528
AR-S4U,4,0,NAT,7,0.003951894403418332,0.9998576673018273,0.011930326825895841,"[0.9999136263213746, 1.0000572401035674, 1.0000664053139372, 0.999486429766235, 1.0004940405798464, 1.0010987076074374, 1.0040648461637958]",0.004691124169124316
AR-S4U,4,0,NAT,8,0.0,0.9998752770373617,0.011167943527719526,"[0.999982775757694, 0.9999415504746219, 0.9999054399294345, 0.9997354728841521, 1.001381171349365, 1.00298966933242, 0.9969946451950701, 1.0245556516350496]",0.004691931947856988
AR-S4U,4,0,NAT,9,0.0,0.9998744222891508,0.011206146119392557,"[1.000035589314366, 0.9999705919240043, 0.9998463053277213, 0.9997326686491409, 1.001015363345953, 1.002551349240303, 0.9979506233766609, 1.0160711540772192, 0.9662275159331449]",0.004692713653329029
AR-S4U,4,0,NAT,10,0.0,0.9998740149779733,0.011224304968534712,"[1.000045638918087, 0.9999772455380089, 0.9998882643777953, 0.9997853221170735, 1.0010410135950796, 1.003042186051743, 0.998569412896017, 1.0164903983470401, 0.969219688620588, 1.0532908811818598]",0.004692403662213505
AR-S4U,4,0,NAT,11,0.0,0.9998737646725356,0.011235449588882772,"[1.0000459402712305, 0.9999992773480064, 0.9999140251175171, 0.999833813007398, 1.0005654382264169, 1.0033193502072815, 1.0011446876457213, 1.0193650575686974, 0.9808329064101552, 1.049232941538057, 1.1173283475764375]",0.004692798813450075
AR-S4U,4,0,NAT,12,0.0,0.9998742719628503,0.011212851428150197,"[1.0000280747586954, 1.000006050845748, 1.0000358131795213, 0.9999682226643212, 1.0003506450625648, 1.0032541955810281, 1.000206186976526, 1.0119400734293196, 0.994956613249526, 1.0529190351115947, 1.1341624665392611, 1.082065927534365]",0.004693183142035674
AR-S4U,4,1,NAT,1,0.7408231048235371,0.4510871034619647,0.7408865611806138,[0.9933262586629341],-0.00678442495106264
AR-S4U,4,1,NAT,2,0.19629371115313837,0.9613747550640783,0.19653306321309313,"[1.0042576619655286, 1.010331673872893]",-0.006040919705847789
AR-S4U,4,1,NAT,3,0.11649833671979296,0.9863341136438718,0.11690118201339197,"[0.9986030485907696, 1.00604719438336, 0.9919682920879134]",-0.00638271868590059
AR-S4U,4,1,NAT,4,0.0512160904830698,0.99728288817798,0.05212592274502128,"[1.0003323644592914, 1.0012348279734418, 1.0002649681566846, 1.0011504967549782]",-0.006383958899460028
AR-S4U,4,1,NAT,5,0.02290399544765363,0.9993813830948839,0.024872010475956156,"[1.0005883693801905, 0.9999004243089975, 1.0015968601799317, 0.9982727812119745, 1.0165969978389002]",-0.006434154562543744
AR-S4U,4,1,NAT,6,0.008481947925466207,0.9998340326617398,0.012882831143046738,"[0.9998635902333435, 1.0007183952699186, 0.9997728770079002, 0.9988339260877944, 1.0074507533937265, 1.0225702300387007]",-0.006428149582889642
AR-S4U,4,1,NAT,7,0.003612018862838655,0.9998929294220845,0.010347491382718649,"[0.9997883536803258, 0.9999992822413704, 1.0004293109910911, 0.9992765332242775, 1.0013376635732973, 1.022267661421065, 1.0292331551281266]",-0.006421656042624834
AR-S4U,4,1,NAT,8,0.0,0.9999140889849802,0.009268819505186104,"[1.0000536060477048, 0.9999530901262084, 1.0002817180707793, 1.0007645360106785, 1.0045776712337227, 1.0125318647333619, 1.0392196491745058, 1.0706079364320062]",-0.006422146870721836
AR-S4U,4,1,NAT,9,0.0,0.9999140554729956,0.00927062710955541,"[1.0000278923213108, 0.9999420247073895, 1.0002862286509637, 1.0009684096276654, 1.0048615869756452, 1.0102847180909662, 1.0434824068783508, 1.0673611510031629, 1.0287191752167313]",-0.0064218498075288
AR-S4U,4,1,NAT,10,0.0,0.9999118441043104,0.009389137111021975,"[1.0000395966506241, 0.9999261440821383, 1.0004221563475424, 1.0008375491401849, 1.005630715268179, 1.010793335964034, 1.040458499524733, 1.0695934121849182, 1.0227226707001034, 0.9948301174333559]",-0.006422061498764157
AR-S4U,4,1,NAT,11,0.0,0.9999120370733134,0.009378855297237193,"[1.0000658648923622, 0.9999535711312438, 1.0004189163607056, 1.0008571355180373, 1.0055351929322711, 1.0120201595775773, 1.0405795825469684, 1.0702266501683004, 1.0225626496648774, 0.9776262583608526, 1.2188986406571074]",-0.006421432584137765
AR-S4U,4,1,NAT,12,0.0,0.9999117687318734,0.009393150064096453,"[1.0000667072683984, 0.9999462618726201, 1.0004516153897272, 1.000876112124473, 1.0052445214160393, 1.0123029638020944, 1.0412726733168363, 1.07275745036869, 1.0750367754034709, 0.9794902280447223, 1.2112665359202865, 1.1237444960180358]",-0.00642201518843251
AR-S4U,4,2,NAT,1,0.44460809930498985,0.8020765907844725,0.4448858384074812,[1.00757511862756],-0.003502113122996686
AR-S4U,4,2,NAT,2,0.2512470984982621,0.9366278482482727,0.2517382604049834,"[1.0069420512688974, 1.0225685992028466]",-0.003424151501006537
AR-S4U,4,2,NAT,3,0.14386089681677464,0.9790569951191415,0.1447169820057706,"[0.9993646973814858, 1.006886129057355, 1.0003085335163706]",-0.0033757158405800687
AR-S4U,4,2,NAT,4,0.06699969052581121,0.9952639942215137,0.06881864411979015,"[0.9978295902607637, 0.9998901404745909, 0.9992738192642506, 0.9929901077832918]",-0.003358449901465639
AR-S4U,4,2,NAT,5,0.03313782414095197,0.9986548373632715,0.036676458890254254,"[0.9997524845187826, 0.9982213020764789, 1.0037008227803697, 0.9897585238472659, 0.9989327326725357]",-0.003376370118240584
AR-S4U,4,2,NAT,6,0.011752580249968062,0.9996148296095362,0.019625758341113627,"[0.9996182737797001, 0.9988522360973684, 1.0019181691418984, 0.9994482913155334, 1.0084886565318136, 1.0283837877791289]",-0.0033772376881770903
AR-S4U,4,2,NAT,7,0.0035442536279229335,0.9997403910182892,0.016112385972006035,"[0.9997802688702793, 1.0001353373057214, 1.0011234843002184, 1.0000514774154636, 1.0089051681786485, 1.0261810719549496, 1.0522096553950369]",-0.003370067426210847
AR-S4U,4,2,NAT,8,0.0,0.9997551685727875,0.015647090055742226,"[0.999920142943221, 1.0001692484179772, 1.0006896139537418, 1.0009440120307636, 1.0078534144621611, 1.0235142025404473, 1.0524903630707396, 1.0560340327858917]",-0.0033710201756816825
AR-S4U,4,2,NAT,9,0.0,0.9997555976344161,0.015633373455012176,"[0.9998809640268462, 0.9999794969151704, 1.0006879813120486, 1.0010622333062034, 1.0078267413115722, 1.0211631021169745, 1.0494853597744904, 1.0625731633153692, 0.9966390264308257]",-0.0033709095134726473
AR-S4U,4,2,NAT,10,0.0,0.9997597230054165,0.015500870768556312,"[0.9998808067776117, 1.0000219179804004, 1.0005664606762295, 1.000640094064647, 1.0089096405868543, 1.0204276309943745, 1.0496458757288456, 1.061462361431008, 0.9955920472260917, 1.1356459846461164]",-0.0033704824350698484
AR-S4U,4,2,NAT,11,0.0,0.9997565873310016,0.01560168801759618,"[0.9999427542200261, 0.9999704598714034, 1.000462512451126, 1.0006588211149126, 1.0082864967856968, 1.0219450363030798, 1.0515105190629588, 1.0780837359723268, 1.0251919998577625, 1.1325818720598286, 1.0738716785250033]",-0.003370037293119059
AR-S4U,4,2,NAT,12,0.0,0.9997568200559634,0.015594227907674868,"[0.9999337839888154, 1.000022483129463, 1.0003972627363966, 1.0009982338184646, 1.0082383122108556, 1.0204403030567966, 1.0480989038434958, 1.0675204846121742, 1.0123585184851172, 1.1342850835693976, 1.0458463755804435, 1.1053992723817254]",-0.0033699712259407286
